instance_id,temperature,max_attempts,seed,audit,final_passed,safe_pass,total_attempts,first_pass_attempt,oscillation_count,oscillation_index,regression_count,updates_accepted,updates_rejected,error
astropy__astropy-14182,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-11815,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-12184,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-12284,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-13265,1.0,3,42,none,1,1,3,3,1,0.5,0,0,0,
django__django-13757,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-14017,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-14238,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-15347,1.0,3,42,none,1,1,3,3,1,0.5,0,0,0,
django__django-15695,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-15814,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-15819,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-16046,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-16595,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
django__django-16910,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23299,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23476,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-24265,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
matplotlib__matplotlib-25442,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
pydata__xarray-4094,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
pylint-dev__pylint-6506,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
pytest-dev__pytest-5227,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7220,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7490,1.0,3,42,none,1,1,3,3,1,0.5,0,0,0,
scikit-learn__scikit-learn-13496,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13584,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-15535,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-10451,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8474,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8506,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8595,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-11870,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-13915,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-14308,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-16281,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-18199,1.0,3,42,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
sympy__sympy-21055,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-21612,1.0,3,42,none,1,1,2,2,1,1.0,0,0,0,
sympy__sympy-23191,1.0,3,42,none,0,0,3,0,0,0.0,0,0,0,
astropy__astropy-14182,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
django__django-11815,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-12184,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-12284,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-13265,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-13757,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-14017,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-14238,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-15347,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
django__django-15695,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-15814,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-15819,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-16046,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
django__django-16595,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
django__django-16910,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23299,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23476,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-24265,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
matplotlib__matplotlib-25442,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
pydata__xarray-4094,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
pylint-dev__pylint-6506,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
pytest-dev__pytest-5227,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7220,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7490,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13496,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13584,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-15535,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-10451,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8474,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8506,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8595,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-11870,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-13915,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-14308,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-16281,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-18199,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,3,137,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21055,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-21612,1.0,3,137,none,1,1,2,2,1,1.0,0,0,0,
sympy__sympy-23191,1.0,3,137,none,0,0,3,0,0,0.0,0,0,0,
astropy__astropy-14182,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
django__django-11815,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-12184,1.0,3,2024,none,1,1,2,2,1,1.0,0,0,0,
django__django-12284,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-13265,1.0,3,2024,none,1,1,2,2,1,1.0,0,0,0,
django__django-13757,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-14017,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-14238,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-14999,1.0,3,2024,none,1,1,2,2,1,1.0,0,0,0,
django__django-15347,1.0,3,2024,none,1,1,3,3,1,0.5,0,0,0,
django__django-15695,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-15814,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-15819,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-16046,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-16595,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
django__django-16910,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23299,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
matplotlib__matplotlib-23476,1.0,3,2024,none,1,1,2,2,1,1.0,0,0,0,
matplotlib__matplotlib-24265,1.0,3,2024,none,1,1,3,3,1,0.5,0,0,0,
matplotlib__matplotlib-25442,1.0,3,2024,none,1,1,2,2,1,1.0,0,0,0,
pydata__xarray-4094,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
pylint-dev__pylint-6506,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
pytest-dev__pytest-5227,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7220,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
pytest-dev__pytest-7490,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13496,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13584,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-15535,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-10451,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8474,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8506,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8595,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-11870,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-13915,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-14308,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-16281,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-18199,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21055,1.0,3,2024,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21612,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
sympy__sympy-23191,1.0,3,2024,none,0,0,3,0,0,0.0,0,0,0,
astropy__astropy-14182,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-11815,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-12184,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
django__django-12284,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13265,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13757,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14017,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14238,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
django__django-15347,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15695,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15814,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
django__django-15819,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16046,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16595,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16910,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23299,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23476,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-24265,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
matplotlib__matplotlib-25442,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
pydata__xarray-4094,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
pylint-dev__pylint-6506,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
pytest-dev__pytest-5227,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
pytest-dev__pytest-7220,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
pytest-dev__pytest-7490,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13496,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13584,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-15535,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-10451,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8474,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8506,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8595,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-11870,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-13915,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-14308,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-16281,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-18199,1.0,3,42,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
sympy__sympy-21055,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-21612,1.0,3,42,C2,1,1,2,2,1,1.0,0,1,0,
sympy__sympy-23191,1.0,3,42,C2,0,0,3,0,0,0.0,0,0,2,
astropy__astropy-14182,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
django__django-11815,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-12184,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
django__django-12284,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13265,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13757,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14017,1.0,3,137,C2,1,1,3,3,1,0.5,0,1,1,
django__django-14238,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15347,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
django__django-15695,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15814,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15819,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16046,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16595,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
django__django-16910,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23299,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23476,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-24265,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
matplotlib__matplotlib-25442,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
pydata__xarray-4094,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
pylint-dev__pylint-6506,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
pytest-dev__pytest-5227,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
pytest-dev__pytest-7220,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
pytest-dev__pytest-7490,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13496,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13584,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-15535,1.0,3,137,C2,1,1,3,3,1,0.5,0,1,1,
sphinx-doc__sphinx-10451,1.0,3,137,C2,1,1,3,3,1,0.5,0,1,1,
sphinx-doc__sphinx-8474,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8506,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8595,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
sphinx-doc__sphinx-8801,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-11870,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-13915,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-14308,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-16281,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-18199,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-18698,1.0,3,137,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21055,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-21612,1.0,3,137,C2,1,1,2,2,1,1.0,0,1,0,
sympy__sympy-23191,1.0,3,137,C2,0,0,3,0,0,0.0,0,0,2,
astropy__astropy-14182,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
django__django-11815,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-12184,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
django__django-12284,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13158,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-13265,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
django__django-13757,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14017,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14238,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-14999,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
django__django-15347,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15695,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15814,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-15819,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16046,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16595,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
django__django-16910,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23299,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-23476,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-24265,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
matplotlib__matplotlib-25442,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
pydata__xarray-4094,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
pylint-dev__pylint-6506,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
pytest-dev__pytest-5227,1.0,3,2024,C2,1,1,2,2,1,1.0,0,1,0,
pytest-dev__pytest-7220,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
pytest-dev__pytest-7490,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13496,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-13584,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
scikit-learn__scikit-learn-15535,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-10451,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8474,1.0,3,2024,C2,1,1,3,3,1,0.5,0,1,1,
sphinx-doc__sphinx-8506,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sphinx-doc__sphinx-8595,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-11870,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-13915,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-14308,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-16281,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-18199,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21055,1.0,3,2024,C2,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-21612,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
sympy__sympy-23191,1.0,3,2024,C2,0,0,3,0,0,0.0,0,0,2,
astropy__astropy-14182,1.0,5,42,none,1,1,5,5,1,0.25,0,0,0,
django__django-11815,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-12184,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-12284,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-13265,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-13757,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-14017,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-14238,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-15347,1.0,5,42,none,1,1,3,3,1,0.5,0,0,0,
django__django-15695,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-15814,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
django__django-15819,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-16046,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-16595,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
django__django-16910,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
matplotlib__matplotlib-23299,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
matplotlib__matplotlib-23476,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
matplotlib__matplotlib-24265,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
matplotlib__matplotlib-25442,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
pydata__xarray-4094,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
pylint-dev__pylint-6506,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
pytest-dev__pytest-5227,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
pytest-dev__pytest-7220,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
pytest-dev__pytest-7490,1.0,5,42,none,1,1,3,3,1,0.5,0,0,0,
scikit-learn__scikit-learn-13496,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-13584,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
scikit-learn__scikit-learn-15535,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sphinx-doc__sphinx-10451,1.0,5,42,none,1,1,5,5,1,0.25,0,0,0,
sphinx-doc__sphinx-8474,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8506,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sphinx-doc__sphinx-8595,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
sphinx-doc__sphinx-8801,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-11870,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-13915,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-14308,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-16281,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-18199,1.0,5,42,none,1,1,1,1,0,0.0,0,0,0,
sympy__sympy-18698,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
sympy__sympy-21055,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
sympy__sympy-21612,1.0,5,42,none,1,1,2,2,1,1.0,0,0,0,
sympy__sympy-23191,1.0,5,42,none,0,0,5,0,0,0.0,0,0,0,
astropy__astropy-14182,1.0,5,137,none,1,1,2,2,1,1.0,0,0,0,
django__django-11815,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
django__django-12184,1.0,5,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-12284,1.0,5,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-13158,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
django__django-13265,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
django__django-13757,1.0,5,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-13925,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
django__django-14017,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
django__django-14238,1.0,5,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-14382,1.0,5,137,none,1,1,1,1,0,0.0,0,0,0,
django__django-14999,1.0,5,137,none,0,0,5,0,0,0.0,0,0,0,
